time,ERCOT_WEST_2022
6220,45.0117
6221,48.063
6222,48.6816
6223,55.516
6224,49.7102
6225,10.0784
6226,4.0526
6227,4.9802
6228,9.8303
6229,14.6097
6230,22.8386
6231,26.5988
6232,33.9282
6233,35.7865
6234,53.6786
6235,71.8555
6236,65.8179
6237,61.8982
6238,62.8771
6239,62.6524
6240,62.0684
6241,57.235
6242,50.135
6243,46.7649
6244,46.1425
6245,45.9479
6246,39.3178
6247,38.2875
6248,34.2219
6249,7.6864
6250,8.3588
6251,9.563
6252,12.9254
6253,28.8947
6254,40.6673
6255,47.7611
6256,40.5779
6257,38.5153
6258,61.7258
6259,71.7938
6260,66.2103
6261,65.8253
6262,64.7656
6263,49.6949
6264,50.1415
6265,47.2133
6266,44.5009
6267,40.7323
6268,43.7045
6269,47.3912
6270,50.6057
6271,54.0931
6272,54.9532
6273,49.6173
6274,46.8178
6275,63.23
6276,61.0611
6277,59.3865
6278,69.7199
6279,68.902
6280,68.4825
6281,69.1133
6282,112.2616
6283,93.952
6284,72.6433
6285,67.1921
6286,62.6419
6287,52.4354
6288,47.8047
6289,45.2889
6290,44.3221
6291,43.6235
6292,43.3141
6293,45.5161
6294,47.048
6295,47.1404
6296,46.9465
6297,35.9156
6298,37.885
6299,60.5068
6300,70.4007
6301,92.0627
6302,71.9183
6303,73.9027
6304,74.5186
6305,69.3104
6306,76.3039
6307,87.2978
6308,70.0394
6309,63.8623
6310,60.6081
6311,48.9211
6312,45.3483
6313,45.3401
6314,43.9933
6315,41.2317
6316,41.4592
6317,44.0508
6318,46.6187
6319,47.7143
6320,46.2104
6321,45.3466
6322,46.3681
6323,61.2888
6324,67.5975
6325,74.2491
6326,77.7903
6327,77.8023
6328,82.9004
6329,78.0772
6330,84.1451
6331,85.9775
6332,71.1999
6333,65.7074
6334,56.8245
6335,44.2408
6336,38.7135
6337,37.0863
6338,36.8127
6339,36.2304
6340,36.6535
6341,41.4302
6342,46.3452
6343,46.5225
6344,41.6107
6345,42.3272
6346,55.5611
6347,64.9796
6348,70.6612
6349,76.9302
6350,75.5701
6351,72.1062
6352,72.2147
6353,72.3543
6354,81.1228
6355,74.9483
6356,68.9215
6357,65.2131
6358,64.6242
6359,62.4335
6360,63.1181
6361,53.4016
6362,52.1034
6363,52.4207
6364,59.5685
6365,63.314
6366,66.6704
6367,68.5218
6368,53.4876
6369,52.0945
6370,61.6936
6371,58.5812
6372,58.7768
6373,59.5019
6374,52.213
6375,52.1002
6376,58.4217
6377,64.79
6378,73.546
6379,86.4972
6380,73.7565
6381,68.2573
6382,63.6441
6383,53.3129
6384,42.7762
6385,33.5851
6386,33.2824
6387,31.5464
6388,31.464
6389,32.2037
6390,32.2827
6391,34.8421
6392,34.2126
6393,34.3612
6394,37.449
6395,48.3668
6396,62.8051
6397,70.7241
6398,67.1086
6399,66.502
6400,69.128
6401,66.9877
6402,75.215
6403,71.7185
6404,59.393
6405,49.9441
6406,41.5993
6407,36.0539
6408,36.7664
6409,35.4106
6410,35.1478
6411,35.2625
6412,37.6741
6413,39.681
6414,41.584
6415,51.0078
6416,46.4848
6417,51.8394
6418,58.2932
6419,70.1373
6420,78.8852
6421,80.8985
6422,66.8614
6423,54.4484
6424,63.9064
6425,59.2946
6426,98.4018
6427,72.4384
6428,64.1964
6429,59.8902
6430,51.0722
6431,42.7992
6432,39.8085
6433,34.2312
6434,32.8556
6435,30.5193
6436,32.5282
6437,34.5777
6438,37.9618
6439,39.2076
6440,35.2186
6441,35.0349
6442,35.8685
6443,39.6825
6444,48.8576
6445,59.7171
6446,57.9592
6447,64.9047
6448,64.3546
6449,68.294
6450,83.0652
6451,70.7274
6452,59.0731
6453,61.2207
6454,60.2086
6455,49.8186
6456,54.16
6457,42.8744
6458,39.8845
6459,34.2775
6460,33.5098
6461,36.3042
6462,46.3873
6463,40.1667
6464,28.2404
6465,28.1489
6466,27.992
6467,36.1124
6468,43.7466
6469,59.5999
6470,62.5059
6471,68.7082
6472,79.9652
6473,71.8244
6474,74.6973
6475,64.3907
6476,55.4916
6477,50.4432
6478,37.7008
6479,29.1374
6480,33.6511
6481,32.4414
6482,31.9191
6483,33.1261
6484,37.0474
6485,51.6262
6486,54.7393
6487,51.2349
6488,38.2037
6489,38.7639
6490,38.267
6491,37.793
6492,39.0898
6493,49.8815
6494,66.0852
6495,63.6562
6496,64.9278
6497,69.1542
6498,73.03
6499,60.6727
6500,52.5553
6501,57.3951
6502,58.231
6503,48.1205
6504,46.7241
6505,40.1708
6506,38.5703
6507,35.5781
6508,35.9524
6509,35.9348
6510,45.1075
6511,44.5304
6512,34.9643
6513,34.0369
6514,34.0974
6515,38.4836
6516,37.7729
6517,42.0252
6518,44.6383
6519,50.8453
6520,56.6911
6521,57.5044
6522,75.5883
6523,75.8345
6524,57.3776
6525,48.8462
6526,52.0479
6527,42.7609
6528,34.7538
6529,29.3137
6530,28.1639
6531,28.2548
6532,32.1441
6533,34.6469
6534,52.0844
6535,52.4376
6536,38.8254
6537,36.8547
6538,38.713
6539,40.2911
6540,40.5107
6541,45.509
6542,49.1029
6543,50.1186
6544,39.9896
6545,47.5373
6546,73.2923
6547,59.5914
6548,46.5609
6549,39.1097
6550,36.8953
6551,32.2622
6552,26.6554
6553,27.7705
6554,29.5234
6555,29.7833
6556,33.0478
6557,33.2519
6558,39.7727
6559,39.6718
6560,33.2005
6561,36.2831
6562,36.5418
6563,34.567
6564,35.8621
6565,38.375
6566,45.2365
6567,52.017
6568,55.6413
6569,59.9647
6570,70.1939
6571,55.8474
6572,48.8553
6573,40.7572
6574,38.1564
6575,30.3624
6576,32.0592
6577,30.8422
6578,31.4351
6579,33.1548
6580,38.3696
6581,58.2687
6582,58.5494
6583,55.2898
6584,39.0115
6585,37.2405
6586,34.8941
6587,33.6417
6588,41.1171
6589,42.2511
6590,50.408
6591,53.6737
6592,57.4922
6593,50.7064
6594,68.1107
6595,57.1804
6596,50.9129
6597,54.7807
6598,46.5497
6599,39.2301
6600,34.865
6601,32.5076
6602,34.9952
6603,38.6011
6604,46.6819
6605,60.1545
6606,73.1308
6607,61.72
6608,41.758
6609,36.7319
6610,34.0351
6611,31.2189
6612,33.0165
6613,36.0831
6614,40.6089
6615,47.7409
6616,54.0661
6617,61.0925
6618,74.2509
6619,65.8538
6620,48.7478
6621,48.3194
6622,48.181
6623,36.35
6624,33.8112
6625,33.6731
6626,33.0582
6627,35.9725
6628,44.7797
6629,46.5996
6630,46.9537
6631,45.9694
6632,34.9133
6633,32.5594
6634,27.9217
6635,19.5674
6636,29.0957
6637,37.2499
6638,44.8634
6639,53.9059
6640,65.167
6641,71.4178
6642,67.5982
6643,57.053
6644,44.608
6645,38.9391
6646,31.4687
6647,28.8752
6648,26.5697
6649,25.0615
6650,27.0215
6651,30.8105
6652,33.7509
6653,37.4842
6654,44.8292
6655,46.4258
6656,37.8653
6657,37.7071
6658,36.648
6659,44.7323
6660,45.7714
6661,50.8429
6662,59.7756
6663,64.9785
6664,68.4147
6665,71.6645
6666,62.6053
6667,62.2106
6668,53.5224
6669,55.4305
6670,51.0197
6671,49.9552
6672,52.7558
6673,51.1765
6674,50.9023
6675,48.5961
6676,48.9451
6677,52.5975
6678,63.2043
6679,56.6732
6680,50.6396
6681,52.8807
6682,55.8522
6683,55.7254
6684,61.5323
6685,71.6462
6686,84.5035
6687,77.1328
6688,87.153
6689,123.4309
6690,76.1142
6691,71.1745
6692,78.8886
6693,60.2205
6694,62.6364
6695,59.0882
6696,55.9918
6697,47.3846
6698,41.7111
6699,41.8073
6700,50.6522
6701,56.617
6702,66.2491
6703,64.7919
6704,64.5152
6705,61.9504
6706,59.4387
6707,46.8757
6708,47.6976
6709,51.4084
6710,55.4163
6711,57.0104
6712,49.1471
6713,50.5811
6714,49.8256
6715,48.4462
6716,48.7047
6717,58.0818
6718,57.1435
6719,59.6314
6720,57.054
6721,53.6202
6722,52.6076
6723,45.2057
6724,39.5624
6725,39.0767
6726,38.8453
6727,39.5681
6728,39.3086
6729,37.9125
6730,46.4879
6731,47.4721
6732,46.8592
6733,54.5381
6734,59.6453
6735,63.0399
6736,74.4395
6737,74.5374
6738,61.2561
6739,60.4175
6740,55.4143
6741,56.6474
6742,55.3861
6743,58.8191
6744,54.4
6745,57.6091
6746,54.7783
6747,52.7983
6748,52.0432
6749,52.2285
6750,52.6656
6751,49.3453
6752,46.0691
6753,48.838
6754,45.7555
6755,44.1364
6756,43.7053
6757,46.6327
6758,52.8635
6759,57.0535
6760,61.5364
6761,62.9965
6762,63.5375
6763,62.2142
6764,53.6843
6765,50.3871
6766,46.0897
6767,48.2896
6768,45.7155
6769,39.7317
6770,37.3766
6771,36.9975
6772,38.4092
6773,42.639
6774,45.3069
6775,49.2821
6776,49.6949
6777,56.2
6778,45.2174
6779,50.9573
6780,43.8532
6781,50.6786
6782,59.2007
6783,57.8105
6784,57.0902
6785,64.771
6786,58.0322
6787,58.2371
6788,53.7862
6789,44.3702
6790,46.9511
6791,42.5174
6792,46.1754
6793,46.0711
6794,45.1293
6795,42.9834
6796,41.9118
6797,42.7564
6798,38.8349
6799,45.2931
6800,35.6018
6801,36.5601
6802,21.0347
6803,1.1828
6804,2.7316
6805,4.3409
6806,6.9586
6807,4.4589
6808,1.2977
6809,1.8529
6810,51.0199
6811,55.7537
6812,49.4427
6813,35.0036
6814,4.7184
6815,3.4033
6816,2.2979
6817,2.0092
6818,2.6942
6819,9.9238
6820,4.7047
6821,22.8929
6822,28.5458
6823,39.2845
6824,35.0995
6825,25.814
6826,25.6066
6827,39.4324
6828,44.7167
6829,57.1066
6830,64.5199
6831,83.8396
6832,107.355
6833,190.2511
6834,405.7526
6835,75.2309
6836,59.7002
6837,57.2271
6838,54.0704
6839,49.3809
6840,46.318
6841,38.6112
6842,35.621
6843,33.8883
6844,35.9732
6845,36.9843
6846,41.1767
6847,43
6848,38.7638
6849,37.137
6850,41.2316
6851,49.5119
6852,52.4829
6853,63.0418
6854,69.8533
6855,64.351
6856,70.5969
6857,79.3495
6858,156.6157
6859,67.8395
6860,62.6005
6861,57.7245
6862,56.6139
6863,52.4276
6864,51.9972
6865,45.7882
6866,38.02
6867,36.8827
6868,36.5624
6869,39.7064
6870,51.3081
6871,44.5048
6872,32.8631
6873,29.8777
6874,23.0988
6875,19.3045
6876,26.4396
6877,33.6812
6878,38.7155
6879,43.2792
6880,48.3277
6881,54.5478
6882,65.8337
6883,55.6104
6884,47.2033
6885,52.0382
6886,52.383
6887,46.6159
6888,38.1076
6889,31.884
6890,33.5068
6891,35.3948
6892,34.2731
6893,36.8271
6894,45.4717
6895,52.0623
6896,52.0577
6897,47.5673
6898,38.9639
6899,45.8719
6900,67.7528
6901,83.6712
6902,86.9835
6903,106.6405
6904,78.3265
6905,90.1521
6906,223.5155
6907,71.4097
6908,54.2236
6909,46.0753
6910,49.552
6911,44.1195
6912,42.1064
6913,44.9192
6914,56.5106
6915,60.9049
6916,59.1758
6917,58.7495
6918,51.2124
6919,53.5025
6920,53.1371
6921,58.4942
6922,76.3042
6923,134.6611
6924,61.3878
6925,60.9652
6926,59.6734
6927,50.917
6928,46.1283
6929,50.3258
6930,56.6581
6931,52.0185
6932,52.6197
6933,49.5337
6934,50.5161
6935,48.4742
6936,47.9942
6937,49.4774
6938,48.175
6939,46.2333
6940,23.8313
6941,36.9961
6942,59.9475
6943,53.8868
6944,53.1666
6945,49.3574
6946,42.0294
6947,40.0558
6948,35.7615
6949,36.7476
6950,35.7092
6951,32.2512
6952,33.4308
6953,38.5097
6954,54.3561
6955,61.6684
6956,54.2885
6957,46.9332
6958,44.7104
6959,36.8265
6960,37.3886
6961,38.9921
6962,37.9791
6963,39.6939
6964,47.462
6965,58.6058
6966,62.1832
6967,59.2285
6968,53.9364
6969,51.4223
6970,41.4524
6971,37.863
6972,33.8516
6973,32.8131
6974,32.906
6975,34.2132
6976,35.7479
6977,43.5567
6978,64.7186
6979,57.6463
6980,51.7288
6981,46.5594
6982,41.5376
6983,35.7427
6984,35.4995
6985,34.1231
6986,33.784
6987,34.7554
6988,35.0556
6989,38.1073
6990,47.909
6991,48.9753
6992,38.0055
6993,31.1663
6994,28.2185
6995,27.0796
6996,26.905
6997,29.0498
6998,29.1686
6999,29.9077
7000,30.9301
7001,37.108
7002,64.5478
7003,53.7485
7004,38.7353
7005,34.7536
7006,20.8748
7007,5.2942
7008,5.5861
7009,0.1225
7010,3.3625
7011,5.0651
7012,-0.5626
7013,9.53
7014,29.9505
7015,33.0169
7016,30.1609
7017,27.8318
7018,33.2615
7019,38.2409
7020,43.8772
7021,44.7837
7022,43.6538
7023,44.416
7024,48.8828
7025,60.2542
7026,75.7087
7027,65.1902
7028,53.8718
7029,50.9874
7030,52.6324
7031,38.486
7032,39.9121
7033,22.9804
7034,16.7303
7035,14.4472
7036,16.7833
7037,26.0623
7038,46.8515
7039,39.3554
7040,19.7083
7041,24.0083
7042,38.5507
7043,40.7155
7044,37.672
7045,29.953
7046,-1.0243
7047,-2.5937
7048,-3.204
7049,-2.3892
7050,30.1564
7051,29.6037
7052,-1.5294
7053,-3.3647
7054,-3.854
7055,-4.0257
7056,-4.3435
7057,-4.6078
7058,-4.8618
7059,-3.4706
7060,-2.2004
7061,-1.0241
7062,-1.6834
7063,-1.2042
7064,0.0966
7065,0.2655
7066,27.0648
7067,28.9782
7068,23.7316
7069,23.9515
7070,17.6856
7071,9.7142
7072,3.7839
7073,17.6885
7074,41.1437
7075,27.414
7076,0.4724
7077,-1.1347
7078,-2.1501
7079,-2.2149
7080,-2.144
7081,-2.1737
7082,-2.1601
7083,-2.2252
7084,-2.1989
7085,-1.6875
7086,-1.2859
7087,-1.3483
7088,-1.9913
7089,-2.6643
7090,-3.5668
7091,-4.1511
7092,-3.876
7093,-3.6432
7094,-3.5656
7095,-3.4805
7096,-3.6279
7097,-3.4564
7098,-2.1448
7099,-0.7833
7100,-0.7855
7101,-2.1759
7102,-2.0427
7103,-2.1983
7104,-1.7072
7105,-1.0103
7106,19.646
7107,33.6228
7108,26.4834
7109,42.7194
7110,43.6614
7111,91.3466
7112,63.5312
7113,56.2801
7114,40.8886
7115,40.7043
7116,39.403
7117,40.0892
7118,36.3707
7119,20.3516
7120,13.2772
7121,11.6564
7122,17.6527
7123,26.2077
7124,24.8559
7125,19.9718
7126,5.9467
7127,8.8648
7128,1.1986
7129,-0.4312
7130,1.6966
7131,10.7922
7132,22.4801
7133,24.2956
7134,26.5018
7135,29.1006
7136,20.3069
7137,7.2632
7138,14.4157
7139,17.5208
7140,23.8831
7141,24.779
7142,27.8979
7143,34.3596
7144,37.0058
7145,49.8646
7146,118.7501
7147,75.2641
7148,54.3417
7149,46.247
7150,41.6855
7151,35.2381
7152,33.0729
7153,26.9035
7154,24.2329
7155,24.8264
7156,25.5015
7157,30.6933
7158,39.0675
7159,45.4251
7160,29.4953
7161,25.919
7162,22.0316
7163,0.0322
7164,0.0001
7165,0.04
7166,0.3806
7167,0.4753
7168,0.7688
7169,7.215
7170,44.3224
7171,39.9359
7172,7.1314
7173,-2.6018
7174,-4.1326
7175,-4.1857
7176,-4.0776
7177,-4.6751
7178,-4.4836
7179,-4.1703
7180,-3.7909
7181,-4.0866
7182,-4.2704
7183,-3.3693
7184,-3.568
7185,-3.2394
7186,-3.6206
7187,-3.3475
7188,-2.3348
7189,-1.735
7190,-0.9227
7191,0.0425
7192,0.4638
7193,27.4221
7194,44.3553
7195,40.2237
7196,13.0032
7197,7.9388
7198,37.7946
7199,56.0415
7200,50.2653
7201,41.7603
7202,45.5894
7203,59.1421
7204,34.8757
7205,35.0584
7206,56.2997
7207,130.4792
7208,73.883
7209,49.8601
7210,57.1623
7211,130.9343
7212,48.5533
7213,40.8625
7214,29.2291
7215,21.4609
7216,27.845
7217,28.1746
7218,37.3007
7219,39.2861
7220,39.0487
7221,46.1533
7222,56.1571
7223,55.5319
7224,71.8905
7225,54.8891
7226,54.6001
7227,54.0756
7228,56.9398
7229,52.0009
7230,53.3534
7231,57.3402
7232,50.3348
7233,45.2574
7234,34.8827
7235,34.6614
7236,27.6322
7237,30.4221
7238,29.5085
7239,28.8696
7240,30.704
7241,53.5606
7242,72.3973
7243,65.785
7244,62.987
7245,60.4054
7246,57.0827
7247,49.9067
7248,56.1166
7249,50.8939
7250,53.2447
7251,53.6014
7252,53.3053
7253,50.5013
7254,49.0955
7255,60.747
7256,44.3981
7257,29.8346
7258,36.5725
7259,38.9186
7260,39.4196
7261,42.8292
7262,44.247
7263,45.8141
7264,46.193
7265,56.0929
7266,67.7737
7267,64.6169
7268,54.6699
7269,50.8664
7270,44.2382
7271,44.1569
7272,43.5066
7273,39.1991
7274,32.1694
7275,33.6825
7276,40.0841
7277,50.6863
7278,57.2526
7279,54.8267
7280,47.1883
7281,39.5295
7282,39.7981
7283,41.6931
7284,41.3217
7285,48.9788
7286,49.4114
7287,51.2857
7288,55.8758
7289,58.6709
7290,52.0801
7291,52.9067
7292,45.3948
7293,39.2137
7294,34.9003
7295,33.2637
7296,29.4314
7297,28.7594
7298,28.5944
7299,34.9918
7300,35.7145
7301,31.414
7302,30.0296
7303,38.7774
7304,36.0114
7305,34.2979
7306,32.0258
7307,28.1153
7308,28.1345
7309,27.6923
7310,20.3876
7311,19.0403
7312,17.2215
7313,25.2757
7314,40.532
7315,36.7413
7316,20.0318
7317,7.8094
7318,-1.6394
7319,-3.097
7320,-3.2179
7321,-2.4114
7322,-1.8169
7323,-1.147
7324,-0.19
7325,1.448
7326,8.4804
7327,21.0673
7328,29.7915
7329,23.3116
7330,6.2598
7331,2.6094
7332,2.3681
7333,1.7311
7334,-0.5086
7335,-1.7346
7336,-2.2608
7337,-1.3853
7338,21.6095
7339,18.8347
7340,-2.4009
7341,-13.6579
7342,-12.1502
7343,-24.1599
7344,-20.6092
7345,-18.8687
7346,-15.6293
7347,-3.2868
7348,-1.7319
7349,-1.8261
7350,-1.6093
7351,-1.6919
7352,-1.9572
7353,-2.5468
7354,-4.335
7355,-5.5233
7356,-4.4441
7357,-3.0573
7358,-3.3151
7359,-4.2106
7360,-5.2997
7361,-5.0629
7362,-2.4098
7363,-2.5014
7364,-4.6648
7365,-3.8219
7366,-4.0634
7367,-6.3269
7368,-5.3326
7369,-5.8226
7370,-2.4132
7371,-1.2606
7372,4.4777
7373,20.9221
7374,27.8663
7375,52.6874
7376,26.3991
7377,10.0823
7378,0.2624
7379,-2.0636
7380,-2.3542
7381,-3.2178
7382,-2.4702
7383,-1.9191
7384,-1.6481
7385,0.4064
7386,22.1658
7387,28.6847
7388,27.2739
7389,25.0214
7390,25.1947
7391,26.2978
7392,25.8397
7393,23.2033
7394,21.4771
7395,24.8414
7396,26.7257
7397,33.1182
7398,39.5034
7399,36.4479
7400,28.4352
7401,13.5155
7402,12.9446
7403,6.4007
7404,4.1793
7405,1.0893
7406,-0.3874
7407,-1.2596
7408,-1.5028
7409,1.3674
7410,14.4084
7411,-0.6356
7412,-8.5144
7413,-13.3845
7414,-8.804
7415,-12.5305
7416,-5.84
7417,-5.4707
7418,-4.14
7419,-2.8989
7420,-1.3537
7421,-1.2658
7422,-0.2699
7423,1.982
7424,2.3086
7425,3.7731
7426,14.6904
7427,19.6067
7428,29.0405
7429,32.632
7430,32.3742
7431,32.0113
7432,42.7712
7433,88.4773
7434,224.8837
7435,45.708
7436,39.1651
7437,28.4137
7438,18.7732
7439,13.6818
7440,21.5986
7441,23.3615
7442,21.1131
7443,24.7473
7444,26.9977
7445,26.5882
7446,30.1013
7447,45.7559
7448,40.3825
7449,48.16
7450,59.5672
7451,57.0089
7452,60.8183
7453,64.287
7454,58.568
7455,49.3589
7456,47.1093
7457,65.1682
7458,70.4048
7459,35.0121
7460,29.2955
7461,25.6895
7462,17.0216
7463,23.1305
7464,18.8164
7465,15.6297
7466,21.4639
7467,23.8878
7468,22.9064
7469,18.2943
7470,18.1143
7471,21.6935
7472,26.25
7473,28.1405
7474,19.9667
7475,0.8227
7476,0.1086
7477,0.0456
7478,-0.2009
7479,-0.3443
7480,-1.2847
7481,-1.7826
7482,9.3842
7483,12.2837
7484,2.9801
7485,-1.5926
7486,-1.6203
7487,-1.837
7488,-2.4553
7489,-2.4569
7490,-1.8876
7491,-1.3744
7492,-0.3414
7493,-0.7519
7494,1.3993
7495,7.1161
7496,0.6409
7497,-0.2497
7498,-1.8023
7499,-3.2996
7500,-5.8818
7501,-6.3928
7502,-6.3273
7503,-4.7911
7504,-5.866
7505,-5.4706
7506,-6.0477
7507,-3.5679
7508,-1.9594
7509,-5.471
7510,-7.8303
7511,-10.9111
7512,-18.4935
7513,-19.023
7514,-19.0075
7515,-19.1209
7516,-10.3868
7517,-2.3579
7518,5.3708
7519,39.2217
7520,37.5961
7521,29.5396
7522,16.1551
7523,19.7248
7524,32.6173
7525,37.5523
7526,47.3051
7527,52.3339
7528,52.7206
7529,120.8391
7530,125.5327
7531,60.545
7532,47.3614
7533,39.9591
7534,40.9206
7535,32.3185
7536,94.1172
7537,75.8507
7538,117.3994
7539,73.4955
7540,93.6796
7541,27.0452
7542,10.2877
7543,5.4485
7544,7.1765
7545,-6.2418
7546,-5.502
7547,-5.4224
7548,-4.4016
7549,-4.811
7550,-2.361
7551,-0.5669
7552,-0.0427
7553,0.4849
7554,32.9558
7555,34.1747
7556,32.4054
7557,27.962
7558,33.627
7559,36.0802
7560,33.6454
7561,34.4579
7562,33.4981
7563,32.3546
7564,36.0886
7565,38.0827
7566,40.5174
7567,57.127
7568,60.9554
7569,36.8415
7570,31.3102
7571,28.6514
7572,27.8135
7573,26.8323
7574,24.7608
7575,24.1548
7576,24.7727
7577,35.0119
7578,54.5974
7579,38.1699
7580,35.4839
7581,34.0744
7582,32.2543
7583,34.0939
7584,26.3416
7585,26.8321
7586,25.8234
7587,24.455
7588,23.7366
7589,25.4825
7590,26.5914
7591,24.5436
7592,20.9456
7593,15.7043
7594,6.631
7595,2.8698
7596,1.449
7597,1.0335
7598,0.9339
7599,0.611
7600,4.1856
7601,27.0449
7602,49.7627
7603,38.1458
7604,33.6733
7605,21.3217
7606,7.6266
7607,-1.6481
7608,-1.6129
7609,-1.488
7610,11.2435
7611,22.4294
7612,25.1954
7613,29.9806
7614,34.5644
7615,120.1221
7616,56.0262
7617,46.0188
7618,64.7455
7619,43.6653
7620,30.8428
7621,26.5185
7622,13.643
7623,2.7132
7624,-0.9721
7625,-1.5974
7626,17.9794
7627,26.1165
7628,26.8427
7629,35.6179
7630,36.5573
7631,37.3056
7632,39.4628
7633,49.0775
7634,45.6147
7635,49.4365
7636,48.1961
7637,66.5886
7638,49.6284
7639,51.2274
7640,51.6461
7641,50.9942
7642,49.1321
7643,40.1092
7644,35.9858
7645,37.1273
7646,35.7482
7647,42.9929
7648,56.9793
7649,65.6861
7650,115.6576
7651,76.1245
7652,57.6918
7653,61.0287
7654,58.3885
7655,66.2197
7656,63.6078
7657,68.5053
7658,60.8091
7659,63.9285
7660,61.6106
7661,75.8754
7662,204.6128
7663,120.6313
7664,77.4079
7665,61.4074
7666,59.9679
7667,52.4793
7668,45.4898
7669,40.2205
7670,38.1935
7671,37.534
7672,49.1453
7673,71.7125
7674,106.9596
7675,73.4625
7676,70.8956
7677,68.0329
7678,59.2051
7679,58.9082
7680,60.066
7681,57.4281
7682,54.0376
7683,51.0713
7684,48.893
7685,55.545
7686,62.3411
7687,72.8419
7688,57.7823
7689,36.0379
7690,34.6554
7691,27.4437
7692,27.7383
7693,29.489
7694,29.341
7695,28.5483
7696,29.293
7697,40.9461
7698,81.8628
7699,56.9825
7700,55.0419
7701,48.2683
7702,38.6453
7703,35.3368
7704,31.5455
7705,19.8374
7706,30.0141
7707,32.2483
7708,33.2069
7709,33.5252
7710,38.2991
7711,54.1924
7712,52.2036
7713,40.3593
7714,34.1245
7715,35.1492
7716,35.3191
7717,35.2683
7718,36.7342
7719,34.3204
7720,35.1435
7721,39.4151
7722,58.6324
7723,53.1649
7724,57.52
7725,64.6222
7726,67.082
7727,62.9536
7728,58.6455
7729,63.5141
7730,66.8974
7731,63.278
7732,64.4725
7733,60.2492
7734,66.3191
7735,64.5584
7736,103.8337
7737,95.9815
7738,75.853
7739,78.3077
7740,64.2699
7741,58.3532
7742,59.5965
7743,57.7517
7744,64.0709
7745,96.1685
7746,100.3844
7747,87.8273
7748,83.4095
7749,90.6267
7750,79.0341
7751,99.272
7752,103.839
7753,82.9428
7754,93.6128
7755,95.4867
7756,109.2157
7757,129.1746
7758,98.1229
7759,90.5895
7760,85.9109
7761,57.4828
7762,56.1044
7763,46.3714
7764,40.999
7765,38.5176
7766,39.5081
7767,43.2034
7768,47.2916
7769,55.4223
7770,63.3692
7771,59.2875
7772,52.8744
7773,51.5227
7774,42.9726
7775,43.9913
7776,36.8433
7777,38.8358
7778,37.228
7779,43.667
7780,52.5317
7781,52.4309
7782,67.7173
7783,64.4226
7784,70.5646
7785,58.1713
7786,70.2379
7787,58.3909
7788,55.5062
7789,54.3381
7790,51.8765
7791,50.8469
7792,50.352
7793,62.6311
7794,73.1912
7795,52.3374
7796,47.6954
7797,44.2058
7798,36.3482
7799,33.4104
7800,35.1121
7801,36.6087
7802,37.8427
7803,38.2478
7804,45.9628
7805,48.6143
7806,63.8462
7807,59.4068
7808,57.7435
7809,49.2985
7810,56.6128
7811,51.6207
7812,41.0063
7813,37.6779
7814,38.9051
7815,36.0288
7816,36.1793
7817,50.8802
7818,64.7147
7819,51.0002
7820,44.6188
7821,41.1469
7822,38.0044
7823,41.3981
7824,39.1159
7825,35.4886
7826,37.284
7827,44.3735
7828,51.6984
7829,52.6129
7830,54.2452
7831,57.582
7832,66.9984
7833,62.0054
7834,62.1478
7835,52.6552
7836,47.94
7837,39.6333
7838,37.952
7839,36.1979
7840,32.8372
7841,50.2325
7842,66.4539
7843,39.0855
7844,39.4031
7845,25.0092
7846,36.6193
7847,46.8936
7848,53.1853
7849,42.1213
7850,55.2523
7851,54.111
7852,72.6301
7853,64.1248
7854,52.2773
7855,77.2394
7856,103.7439
7857,68.9629
7858,133.218
7859,86.5776
7860,59.0608
7861,43.9339
7862,30.3056
7863,14.4825
7864,12.7502
7865,19.0234
7866,33.2051
7867,22.911
7868,21.0783
7869,25.3188
7870,27.0424
7871,29.6198
7872,23.0119
7873,22.5668
7874,3.3108
7875,-0.9365
7876,-1.4721
7877,-0.8472
7878,6.3778
7879,7.9034
7880,20.2147
7881,29.297
7882,31.4015
7883,26.5905
7884,23.7991
7885,22.4681
7886,18.9424
7887,21.0493
7888,26.6761
7889,31.7158
7890,34.1858
7891,36.9648
7892,42.3689
7893,44.8907
7894,48.9394
7895,41.6604
7896,37.456
7897,55.2516
7898,76.5892
7899,70.8171
7900,94.2899
7901,60.273
7902,65.1097
7903,50.2699
7904,51.614
7905,46.1823
7906,38.8672
7907,34.9815
7908,31.0587
7909,29.1275
7910,27.0832
7911,29.6683
7912,35.4559
7913,70.7962
7914,59.8767
7915,76.2813
7916,46.8841
7917,43.7501
7918,41.7034
7919,40.2865
7920,133.8045
7921,62.2963
7922,51.726
7923,59.915
7924,51.2604
7925,53.7481
7926,71.2711
7927,91.7218
7928,126.3406
7929,46.9913
7930,50.662
7931,43.7766
7932,55.5312
7933,47.599
7934,50.2322
7935,44.5462
7936,35.7319
7937,45.5091
7938,64.9771
7939,62.9679
7940,62.0027
7941,65.8074
7942,63.4436
7943,55.7675
7944,57.8046
7945,64.3579
7946,51.2337
7947,44.9332
7948,33.2957
7949,26.4927
7950,29.222
7951,5.8232
7952,-0.5314
7953,-0.021
7954,2.2151
7955,16.1154
7956,9.9828
7957,0.6502
7958,-0.274
7959,-0.316
7960,-0.1852
7961,14.7528
7962,59.2019
7963,13.4987
7964,-1.046
7965,-1.8955
